authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
2588,"Meixner, Wilda F.",Retired or Emeritus,2171,1,0,0,0,0,0
1783,"Mendoza, R.",Not Found,2171,1,0,0,0,0,0
1248,"Merino, Barbara D.",University of North Texas,2171,1,0,0,0,0,0
1785,"Merton, Robert C.",Retired or Emeritus,2171,1,0,0,0,0,0
2352,"Mest, David P.",Seton Hall University,2171,1,0,0,0,0,0
1786,"Meth, Bracha",Not Found,2171,1,0,0,0,0,0
953,"Meuwissen, Roger H. G.",Maastricht University,2171,1,0,0,0,0,0
1788,"Meyer, Marshall W.",University of Pennsylvania,1611,1,2171,1,0,0,0
2164,"Meyer, Michael",University of Notre Dame,2171,1,0,0,0,0,0
1789,"Mezias, Stephen J.",INSEAD,2171,1,0,0,0,0,0
690,"Mia, Lokman",Griffith University,2171,1,0,0,0,0,0
1790,"Michaels, Ronald E.",University of Central Florida,2171,1,0,0,0,0,0
1239,"Michelman, Jeffrey E.",University of North Florida,2171,1,0,0,0,0,0
1791,"Miharjo, Setiyono",Gadjah Mada University,1611,1,2171,1,0,0,0
57,"Mikhail, Michael B.",University of Illinois at Chicago,1047,2,833,4,0,0,0
1794,"Milgrom, Paul",Stanford University,2171,1,0,0,0,0,0
78,"Millar, James A.",Retired or Emeritus,1462,2,0,0,0,0,0
2299,"Miller, Allie F.",University of Wisconsin-Milwaukee,2171,1,0,0,0,0,0
2860,"Miller, Cathleen L.",Wayne State University,1047,2,1462,2,0,0,0
474,"Milliron, Valerie C.",California State University Chico,1462,2,0,0,0,0,0
2369,"Mills, Patricia Hughes",University of Southern California,1070,3,0,0,0,0,0
1796,"Mills, Tina Y.",Not Found,2171,1,0,0,0,0,0
1797,"Miltz, David",Not Found,2171,1,0,0,0,0,0
1798,"Ming, Jin",Not Found,2171,1,0,0,0,0,0
1799,"Minton, Bernadette A.",The Ohio State University,1611,1,2171,1,0,0,0
2307,"Miranti, Jr., Paul J.","Rutgers, The State University of New Jersey",2171,1,0,0,0,0,0
2553,"Mishra, Birendra K.","University of California, Riverside",1047,2,1070,3,0,0,0
1800,"Mishra, Suchismita",Florida International University,1047,2,1462,2,0,0,0
854,"Mitchell, A.",Retired or Emeritus,2171,1,0,0,0,0,0
1801,"Mitchell, Terence",University of Washington,2171,1,0,0,0,0,0
3026,"Mitchusson, Karen Holland",Heartland Community College,2171,1,0,0,0,0,0
2138,"Mittelstaedt, H. Fred",University of Notre Dame,1047,2,543,6,0,0,0
333,"Mittermaier, Linda J.",Capital University,2171,1,0,0,0,0,0
2754,"Mladenovic, Rosina",University of Sydney,2171,1,0,0,0,0,0
58,"Moeckel, Cindy",Retired or Emeritus,833,4,0,0,0,0,0
3115,"Moehrle, Stephen R.",University of Missouri- St. Louis,1611,1,2171,1,0,0,0
1802,"Moel, Alberto",Practice,1611,1,2171,1,0,0,0
1804,"Mohnen, Alwine",Technical University Munich,1611,1,2171,1,0,0,0
1095,"Mohrman, Mary Beth",University of Missouri- St. Louis,2171,1,0,0,0,0,0
1211,"Mohrweis, Lawrence C.",Northern Arizona University,2171,1,0,0,0,0,0
1805,"Moller, Hans Peter",Not Found,2171,1,0,0,0,0,0
1806,"Mollona, Massimiliano",University of London,1611,1,2171,1,0,0,0
782,"Molloy, Karen H.",University of Illinois at Urbana-Champaign,2171,1,0,0,0,0,0
2768,"Monden, Yasuhiro",Retired or Emeritus,2171,1,0,0,0,0,0
2650,"Monem, Reza M.",Griffith University,1611,1,2171,1,0,0,0
1807,"Monks, Kathy",Retired or Emeritus,2171,1,0,0,0,0,0
1277,"Monsen, Norvald",Norwegian School of Economics,2171,1,0,0,0,0,0
1809,"Mookherjee, Dilip",Boston University,1462,2,0,0,0,0,0
1811,"Moon, Philip",Not Found,2171,1,0,0,0,0,0
2689,"Moore, David Chioni",Retired or Emeritus,2171,1,0,0,0,0,0
1812,"Moore, Giora",Not Found,2171,1,0,0,0,0,0
2267,"Moore, John C.",Queen's University,2171,1,0,0,0,0,0
481,"Moore, Michael L.",Retired or Emeritus,2171,1,0,0,0,0,0
2150,"Moore, Ronald K.",Not Found,2171,1,0,0,0,0,0
259,"Moores, Ken",Bond University,2171,1,0,0,0,0,0
1813,"Morck, Randall",University of Alberta,1611,1,2171,1,0,0,0
1000,"Moreland, Keith A.",University of Michigan-Flint,2171,1,0,0,0,0,0
2882,"Morgan, John",Winona State University,2171,1,0,0,0,0,0
2606,"Moriarity, Shane",Retired or Emeritus,2171,1,0,0,0,0,0
831,"Morris, Deigan",INSEAD,1070,3,0,0,0,0,0
2139,"Morris, Michael H.",University of Notre Dame,1462,2,0,0,0,0,0
2589,"Morris, Roselyn E.",Texas State University,1462,2,0,0,0,0,0
1816,"Morris, Timothy",University of Oxford,2171,1,0,0,0,0,0
1817,"Morrow, Paula C.",Iowa State University,1462,2,0,0,0,0,0
194,"Morsfield, Suzanne G.",Practice,1611,1,2171,1,0,0,0
1818,"Morton, Sanford",Not Found,2171,1,0,0,0,0,0
783,"Mosebach, Michael",University of Toledo,1611,1,2171,1,0,0,0
1167,"Mouck, Tom",Retired or Emeritus,1611,1,1070,3,0,0,0
2182,"Mowen, Maryanne M.",Oklahoma State University,2171,1,0,0,0,0,0
1821,"Moyer, Susan E.",Practice,1611,1,1070,3,0,0,0
614,"Mozes, Haim A.",Fordham University,1462,2,0,0,0,0,0
2891,"Mucklow, Belinda",University of Wisconsin-Madison,2171,1,0,0,0,0,0
2662,"Mueller, Frank.",Newcastle University,1611,1,2171,1,0,0,0
1041,"Mukherji, Arijit",Deceased,543,6,0,0,0,0,0
1822,"Mukhopadhyay, Tridas",Carnegie Mellon University,2171,1,0,0,0,0,0
195,"Munter, Paul",Practice,2171,1,0,0,0,0,0
1824,"Murnighan, J. Keith",Northwestern University,2171,1,0,0,0,0,0
2494,"Murphy, Daniel P.",University of Tennessee Knoxville,1462,2,0,0,0,0,0
3028,"Murphy, David S.",Lynchburg College,1462,2,0,0,0,0,0
2183,"Murphy, Kevin E.",Retired or Emeritus,2171,1,0,0,0,0,0
420,"Murray, Dennis",University of Colorado Denver,833,4,0,0,0,0,0
674,"Mutchler, Jane F.",Purdue University Northwest,667,5,0,0,0,0,0
2874,"Muzatko, Steven R.",University of Wisconsin-Green Bay,1611,1,2171,1,0,0,0
1826,"Myers, Stewart C.",Massachusetts Institute of Technology,1611,1,2171,1,0,0,0
196,"Mynatt, Patricia G.",University of North Carolina at Charlotte,1462,2,0,0,0,0,0
3029,"Nagoda, Robert John",Webber International University,2171,1,0,0,0,0,0
984,"Nainar, S. M. Khalid",McMaster University,2171,1,0,0,0,0,0
1829,"Nalebuff, Barry",Yale University,2171,1,0,0,0,0,0
1830,"Nandhakumar, Joe",University of Warwick,2171,1,0,0,0,0,0
100,"Nanni, Alfred J. Jr.",Babson College,2171,1,0,0,0,0,0
484,"Natarajan, Ashok",Not Found,1611,1,2171,1,0,0,0
1833,"Nath, Deepika",Practice,2171,1,0,0,0,0,0
1993,"Nathan, Siva",Georgia State University,1070,3,0,0,0,0,0
532,"Ndubizu, Gordian A.",Drexel University,1611,1,2171,1,0,0,0
1836,"Neale, Margaret A.",Stanford University,2171,1,0,0,0,0,0
2704,"Neidermeyer, Presha E.",West Virginia University,2171,1,0,0,0,0,0
950,"Nelson, John S.",Retired or Emeritus,2171,1,0,0,0,0,0
3030,"Nelson, Kay",Southern Illinois University,1611,1,2171,1,0,0,0
618,"Nelson, Martha Krug",Not Found,2171,1,0,0,0,0,0
1838,"Ness, George Van",Practice,2171,1,0,0,0,0,0
1839,"Neter, John",Retired or Emeritus,1462,2,0,0,0,0,0
3031,"Newman, Mike",University of Manchester,2171,1,0,0,0,0,0
197,"Newton, James D",Not Found,2171,1,0,0,0,0,0
3033,"Ng, Joeson Jun-Jin",Practice,1611,1,2171,1,0,0,0
2583,"Nichols, Donald R.",Not Found,2171,1,0,0,0,0,0
855,"Nichols, Nancy B.",James Madison University,1611,1,1462,2,0,0,0
2140,"Nichols, William D.",University of Notre Dame,2171,1,0,0,0,0,0
1843,"Nicholson, Nigel",London Business School,1611,1,2171,1,0,0,0
1844,"Niskala, Mikael",Practice,2171,1,0,0,0,0,0
1845,"Niskanen, Jyrki",University of Eastern Finland,2171,1,0,0,0,0,0
2881,"Niu, Flora F.",Wilfrid Laurier University,1611,1,2171,1,0,0,0
365,"Noe, Christopher F.",Retired or Emeritus,1070,3,0,0,0,0,0
198,"Noel, James",Southern Methodist University,1611,1,1462,2,0,0,0
977,"Nogler, George E.",Retired or Emeritus,2171,1,0,0,0,0,0
753,"Noland, Thomas R.",University of Houston,2171,1,0,0,0,0,0
2663,"Noreen, Eric W.",Retired or Emeritus,667,5,0,0,0,0,0
4347,"Normand, Carol J.",University of Wisconsin-Whitewater,1611,1,2171,1,0,0,0
1846,"Norreklit, Hanne S. O.",Aarhus University,1047,2,1462,2,0,0,0
1848,"Northcott, Deryl",Auckland University of Technology,1611,1,2171,1,0,0,0
199,"Northcut, W. Dana",Practice,2171,1,0,0,0,0,0
2782,"Novack, Garth F.",University of Washington-Tacoma,1047,2,1070,3,0,0,0
1849,"Nutt, Stacey R.",Practice,2171,1,0,0,0,0,0
2599,"Nwaeze, Emeka A.",University of Texas at San Antonio,1611,1,1070,3,0,0,0
347,"O`Brien, John R.",Carnegie Mellon University,1462,2,0,0,0,0,0
2240,"O`Bryan, David",Pittsburg State University,1611,1,1462,2,0,0,0
3038,"O`Grady, Winnie",University of Auckland,2171,1,0,0,0,0,0
2613,"O`Hanlon, John F.",Lancaster University,752,3,1070,3,0,0,0
1586,"O`Hogartaigh, Ciaran",University College Dublin,1611,1,2171,1,0,0,0
2196,"O`Keefe, Terrence B.",University of Oregon,543,6,0,0,0,0,0
3040,"O`Leary, Daniel E.",University of Southern California,1070,3,0,0,0,0,0
1853,"O`Neil, Cherie J.",Not Found,2171,1,0,0,0,0,0
1168,"Oakes, Leslie S.",University of New Mexico,667,5,0,0,0,0,0
23,"Odaiyappa, Ramasamy",Deceased,2171,1,0,0,0,0,0
3039,"Oh, Wonseok",Korea Advanced Institute of Science and Technology,1611,1,2171,1,0,0,0
2808,"Oler, Mitchell",Virginia Tech,1611,1,2171,1,0,0,0
1854,"Opler, Tim C.",Practice,2171,1,0,0,0,0,0
1855,"Ordelheide, Dieter",Deceased,2171,1,0,0,0,0,0
1149,"Ortman, Richard",Retired or Emeritus,1611,1,2171,1,0,0,0
2614,"Otley, David T.",Lancaster University,1047,2,543,6,0,0,0
2334,"Ou, Jane A.",Santa Clara University,2171,1,0,0,0,0,0
1856,"Outram, Quentin",University of Leeds,2171,1,0,0,0,0,0
1024,"Outslay, Edmund",Michigan State University,2171,1,0,0,0,0,0
1858,"Pacheco, Gail",Auckland University of Technology,1611,1,2171,1,0,0,0
2268,"Pae, Jinhan",Korea University,1047,2,1462,2,0,0,0
1113,"Pagach, Donald P.",North Carolina State University,1070,3,0,0,0,0,0
2646,"Page, Michael J.",Retired or Emeritus,2171,1,0,0,0,0,0
201,"Paik, Tae-Young",Sungkyunkwan University,2171,1,0,0,0,0,0
704,"Palepu, Krishna G.",Harvard University,1611,1,446,7,0,0,0
332,"Pallot, June",Deceased,2171,1,0,0,0,0,0
554,"Palmer, Richard J.",Southeast Missouri State University,2171,1,0,0,0,0,0
1860,"Pan, Aixiang",Beijing Technology and Business University,1611,1,2171,1,0,0,0
1861,"Panozzo, Fabrizio",Ca Foscari University of Venice,2171,1,0,0,0,0,0
2453,"Pant, Laurie W.",Practice,1611,1,833,4,0,0,0
2743,"Paquette, Suzanne M.",Laval University,1047,2,1462,2,0,0,0
3041,"Paradice, David B.",Florida State University,2171,1,0,0,0,0,0
527,"Park, Jaewan",Dongguk University,2171,1,0,0,0,0,0
203,"Park, Kyungjoo",Not Found,1611,1,1462,2,0,0,0
204,"Park, Taewoo",Not Found,2171,1,0,0,0,0,0
1059,"Parker, James E.",Retired or Emeritus,2171,1,0,0,0,0,0
812,"Parry, Robert W.",Retired or Emeritus,2171,1,0,0,0,0,0
2519,"Pasewark, William R.",Texas Tech University,1047,2,833,4,0,0,0
2466,"Pastena, Victor S.",Deceased,667,5,0,0,0,0,0
822,"Patterson, Evelyn R.",Indiana University Indianapolis,393,5,446,7,0,0,0
2247,"Patton, James M.",University of Pittsburgh,2171,1,0,0,0,0,0
619,"Patton, Terry K.",Retired or Emeritus,1611,1,2171,1,0,0,0
2184,"Patz, Dennis H.",Not Found,2171,1,0,0,0,0,0
3042,"Paul, Jack W.",Retired or Emeritus,2171,1,0,0,0,0,0
1114,"Peace, Robert L.",North Carolina State University,2171,1,0,0,0,0,0
708,"Pearson, Thomas C.",University of Hawaii at Manoa,2171,1,0,0,0,0,0
2839,"Pearson, Tim",Georgia Southern University,2171,1,0,0,0,0,0
2747,"Pedwell, Kathryn",Ottawa University,2171,1,0,0,0,0,0
2834,"Peek, Lucia E.",Retired or Emeritus,2171,1,0,0,0,0,0
881,"Peffer, Sean A.",University of Kentucky,393,5,446,7,0,0,0
61,"Pei, Buck K. W.",Arizona State University,1611,1,1070,3,0,0,0
1862,"Peiperl, Maury",International Institute for Management Development,2171,1,0,0,0,0,0
712,"Peles, Yoram C.",Not Found,2171,1,0,0,0,0,0
3043,"Peng, Jacob",Robert Morris University,1611,1,2171,1,0,0,0
1025,"Pentland, Brian T.",Michigan State University,1070,3,0,0,0,0,0
961,"Perera, Sujatha",Macquarie University,2171,1,0,0,0,0,0
2427,"Persellin, Mark B.",St. Mary`s University,2171,1,0,0,0,0,0
948,"Peters, James M.",New Mexico Highlands University,1070,3,0,0,0,0,0
1864,"Peters, Katharina",Not Found,2171,1,0,0,0,0,0
2793,"Peters, Michael F.",Villanova University,1611,1,833,4,0,0,0
1866,"Peterson, Craig A.",Western Michigan University,2171,1,0,0,0,0,0
2688,"Petty, Richard",Macquarie University,2171,1,0,0,0,0,0
1867,"Pfaff, Dieter",University of Zurich,1611,1,2171,1,0,0,0
969,"Pfeiffer, Ray J.",Texas Christian University,1611,1,833,4,0,0,0
2250,"Philbrick, Donna R.",Portland State University,543,6,0,0,0,0,0
997,"Philipich, Kirk L.",University of Michigan-Dearborn,1611,1,2171,1,0,0,0
1868,"Philipoom, Patrick R.",University of South Carolina,1611,1,2171,1,0,0,0
2339,"Phillips, Fred",University of Saskatchewan,1462,2,0,0,0,0,0
1869,"Picciotto, Sol",Retired or Emeritus,2171,1,0,0,0,0,0
534,"Pierce, Bernard J.",Dublin City University,1462,2,0,0,0,0,0
2538,"Platt, David E.",University of Texas at Austin,1611,1,2171,1,0,0,0
451,"Plesko, George A.",University of Connecticut,752,3,667,5,0,0,0
2775,"Plumlee, R. David",University of Utah,1611,1,1462,2,0,0,0
33,"Podolsky, Catherine Finger",Saint Mary`s College of California,2171,1,0,0,0,0,0
882,"Poe, C. Douglas",Retired or Emeritus,2171,1,0,0,0,0,0
1871,"Pollanen, Raili M.",Carleton University,2171,1,0,0,0,0,0
205,"Ponemon, Lawrence A.",Practice,230,10,0,0,0,0,0
1872,"Poole, M.",Practice,2171,1,0,0,0,0,0
406,"Poon, Margaret C. C.",City University of Hong Kong,2171,1,0,0,0,0,0
1873,"Porter, Theodore M.","University of California, Los Angeles",2171,1,0,0,0,0,0
3046,"Poston, Robin S.",University of Memphis,2171,1,0,0,0,0,0
466,"Potter, Gordon",Cornell University,372,8,0,0,0,0,0
2755,"Poullaos, Chris",University of Sydney,1611,1,1070,3,0,0,0
206,"Pourciau, Susan",Practice,1462,2,0,0,0,0,0
418,"Poznanski, Peter J.",Cleveland State University,2171,1,0,0,0,0,0
754,"Pratt, Jamie H.",Indiana University Bloomington,547,4,153,12,0,0,0
1874,"Pretes, Michael",University of North Alabama,2171,1,0,0,0,0,0
353,"Previts, Gary John",Case Western Reserve University,2171,1,0,0,0,0,0
1250,"Price, John E.",University of North Texas at Dallas,1611,1,2171,1,0,0,0
1876,"Procassini, Andrew",Deceased,2171,1,0,0,0,0,0
3047,"Pushkin, Ann B.",Retired or Emeritus,2171,1,0,0,0,0,0
1878,"Puxty, Anthony G.",Retired or Emeritus,1462,2,0,0,0,0,0
858,"Pyo, Youngin",Kangwon National University,2171,1,0,0,0,0,0
207,"Qi, Daqing",Cheung Kong Graduate School of Business,1047,2,1462,2,0,0,0
208,"Qiang, Xinrong",Xiamen University,1611,1,2171,1,0,0,0
1880,"Qiu, Travis Hui",Practice,1611,1,2171,1,0,0,0
1881,"Quick, Reiner",Darmstadt University of Technology,2171,1,0,0,0,0,0
2414,"Quilliam, William C.",Retired or Emeritus,2171,1,0,0,0,0,0
2934,"Quirmbach, Herman C.",Iowa State University,2171,1,0,0,0,0,0
1882,"Raabe, William A.",University of Wisconsin-Whitewater,2171,1,0,0,0,0,0
2865,"Radcliffe, Vaughan S.",Western University,1611,1,667,5,0,0,0
3048,"Ragu-Nathan, Bhanu",University of Toledo,2171,1,0,0,0,0,0
3049,"Ragu-Nathan, T.S.",University of Toledo,2171,1,0,0,0,0,0
2907,"Rai, Atul",Wichita State University,1611,1,2171,1,0,0,0
766,"Ramakrishnan, Ram T. S.",University of Illinois at Chicago,1462,2,0,0,0,0,0
1581,"Ramamoorti, Sridhar",Kennesaw State University,1611,1,2171,1,0,0,0
2141,"Ramanan, Ramachandran",University of Notre Dame,833,4,0,0,0,0,0
2665,"Ramanathan, Kavasseri V.",Retired or Emeritus,2171,1,0,0,0,0,0
2776,"Randall, Taylor",University of Utah,1611,1,1462,2,0,0,0
517,"Randolph, David W.",Xavier University,1611,1,2171,1,0,0,0
209,"Rangan, Srinivasan",Indian Institute of Management-Bangalore,1611,1,1070,3,0,0,0
2559,"Rankine, Graeme W.",Thunderbird School of Global Management,2171,1,0,0,0,0,0
210,"Rao, Gita R.",Practice,2171,1,0,0,0,0,0
89,"Rasch, Ronald H.",Retired or Emeritus,1070,3,0,0,0,0,0
1885,"Rasp, John",Stetson University,2171,1,0,0,0,0,0
552,"Rau, Stephen E.",Duquesne University,1462,2,0,0,0,0,0
4358,"Raval, Vasant",Creighton University,2171,1,0,0,0,0,0
3051,"Ray, Amy W.",Not Found,1611,1,2171,1,0,0,0
1042,"Rayburn, Judy D.",University of Minnesota,833,4,0,0,0,0,0
2286,"Rebele, James E.",Robert Morris University,2171,1,0,0,0,0,0
2487,"Reeb, David M.",National University of Singapore,1047,2,1462,2,0,0,0
401,"Reed, Margaret P.",University of Cincinnati,1611,1,2171,1,0,0,0
212,"Reeve, James M.",Retired or Emeritus,2171,1,0,0,0,0,0
1089,"Regel, Roy W.",Retired or Emeritus,2171,1,0,0,0,0,0
64,"Regier, Philip R.",Arizona State University,833,4,0,0,0,0,0
1888,"Reidenbach, R. Eric",Not Found,2171,1,0,0,0,0,0
2252,"Reis, Ricardo F.",Universidade Catolica Portuguesa,1611,1,2171,1,0,0,0
2459,"Reiter, Sara Ann",Binghamton University,1611,1,1070,3,0,0,0
1890,"Reitsperger, Wolf D.",Retired or Emeritus,1462,2,0,0,0,0,0
1891,"Rendleman, Richard J.",University of North Carolina at Chapel Hill,2171,1,0,0,0,0,0
65,"Reneau, J. Hal",Deceased,1070,3,0,0,0,0,0
257,"Renner, Celia J.",Retired or Emeritus,2171,1,0,0,0,0,0
1892,"Rennie, Richard D.",Not Found,2171,1,0,0,0,0,0
3053,"Reuber, A. Rebecca",University of Toronto,2171,1,0,0,0,0,0
1267,"Revsine, Lawrence",Deceased,2171,1,0,0,0,0,0
1893,"Reynolds, Stanley S.",University of Arizona,2171,1,0,0,0,0,0
1894,"Rhee, S. Ghon",University of Hawaii at Manoa,1611,1,2171,1,0,0,0
1895,"Rhie, Jung-Wu",Deceased,1611,1,2171,1,0,0,0
2794,"Rhoades, Shelley C.",Villanova University,833,4,0,0,0,0,0
1896,"Rhoads, Gary K.",Brigham Young University,2171,1,0,0,0,0,0
1897,"Riccaboni, Angelo",University of Siena,2171,1,0,0,0,0,0
2809,"Richardson, Frederick M.",Retired or Emeritus,1070,3,0,0,0,0,0
1899,"Richter, Martin",Retired or Emeritus,1611,1,2171,1,0,0,0
1698,"Richtermeyer, Sandra B.",Xavier University,1611,1,2171,1,0,0,0
215,"Ricks, William E.",Practice,1462,2,0,0,0,0,0
2402,"Riffe, Susan",Southern Methodist University,2171,1,0,0,0,0,0
1047,"Rigsby, John T.",Mississippi State University,1070,3,0,0,0,0,0
1900,"Rimbey, James N.",Not Found,2171,1,0,0,0,0,0
746,"Ritsema, Christina M.",Not Found,1611,1,2171,1,0,0,0
1901,"Roan, Jin-Sheng",National Chung Cheng University,2171,1,0,0,0,0,0
1902,"Roberts, Alan",Not Found,2171,1,0,0,0,0,0
1704,"Roberts, Douglas F.",Appalachian State University,1611,1,2171,1,0,0,0
1903,"Roberts, Jennifer",Not Found,2171,1,0,0,0,0,0
3482,"Roberts, John (economics)",Retired or Emeritus,2171,1,0,0,0,0,0
2539,"Robertson, Jack C.",Retired or Emeritus,2171,1,0,0,0,0,0
1906,"Robin, Donald P.",Retired or Emeritus,2171,1,0,0,0,0,0
275,"Rogers, Rodney K.",Bowling Green State University,1611,1,2171,1,0,0,0
1907,"Rogerson, William P.",Northwestern University,2171,1,0,0,0,0,0
3054,"Rohde, Fiona H.",University of Queensland,1611,1,2171,1,0,0,0
914,"Rohrbach, Kermit J.",Not Found,833,4,0,0,0,0,0
216,"Rolfe, Robert J.",University of South Carolina,2171,1,0,0,0,0,0
4357,"Romney, Marshall B.",Brigham Young University,2171,1,0,0,0,0,0
1202,"Ronen, Joshua",New York University,752,3,667,5,0,0,0
3055,"Roohani, Saeed J.",Bryant University,1611,1,2171,1,0,0,0
1909,"Roosenboom, Peter",Erasmus University Rotterdam,1611,1,2171,1,0,0,0
1910,"Rose, Nikolas",King`s College London,2171,1,0,0,0,0,0
1911,"Rosenfeld, James",Emory University,2171,1,0,0,0,0,0
411,"Rosett, Joshua G.",Claremont McKenna College,2171,1,0,0,0,0,0
1912,"Roshwalb, Alan",Practice,2171,1,0,0,0,0,0
1913,"Ross, Andrew",Not Found,2171,1,0,0,0,0,0
4354,"Ross, Barbara Waddington",Eastern Michigan University,1611,1,1462,2,0,0,0
2372,"Roussey, Robert S.",Retired or Emeritus,1462,2,0,0,0,0,0
3057,"Rowley, Thomas H.",Not Found,2171,1,0,0,0,0,0
1914,"Rubenstein, Daniel Blake",Retired or Emeritus,2171,1,0,0,0,0,0
1154,"Ruchala, Linda V.",University of Nebraska-Lincoln,1462,2,0,0,0,0,0
1188,"Ruddock, Caitlin",Not Found,1611,1,2171,1,0,0,0
1096,"Rudolph, Holly R.",Murray State University,2171,1,0,0,0,0,0
3058,"Ruf, Bernadette M.",Delaware State University,2171,1,0,0,0,0,0
503,"Ruland, William",Baruch College-The City University of New York,2171,1,0,0,0,0,0
217,"Russell, John D.",Not Found,2171,1,0,0,0,0,0
2590,"Rutledge, Robert W.",Texas State University,1462,2,0,0,0,0,0
2488,"Ryan, David H.",Temple University,2171,1,0,0,0,0,0
3059,"Sabherwal, Rajiv",University of Arkansas,2171,1,0,0,0,0,0
218,"Sabino, Jowell S.",Not Found,1611,1,1462,2,0,0,0
1915,"Safieddine, Assem",American University of Beirut,2171,1,0,0,0,0,0
219,"Sahay, Savita A.","Rutgers, The State University of New Jersey",1611,1,1462,2,0,0,0
2567,"Said, Amal A.",University of Toledo,1047,2,1462,2,0,0,0
803,"Salamon, Gerald L.",Retired or Emeritus,1047,2,1070,3,0,0,0
2875,"Salatka, William K.",Wilfrid Laurier University,2171,1,0,0,0,0,0
2810,"Salbador, Debra A.",Virginia Tech,1611,1,2171,1,0,0,0
2432,"Saly, P. Jane",University of St. Thomas,2171,1,0,0,0,0,0
434,"Samelson, Donald P.",Colorado State University,2171,1,0,0,0,0,0
15,"Samson, William D",Deceased,2171,1,0,0,0,0,0
2224,"Samuel, Sajay",Pennsylvania State University,1047,2,1070,3,0,0,0
2869,"Sanders, George",Western Washington University,2171,1,0,0,0,0,0
2315,"Sangster, Alan",Griffith University,2171,1,0,0,0,0,0
1918,"Sankar, Mandira Roy",Not Found,1462,2,0,0,0,0,0
1919,"Santos, Joao A. C.",University of Essex,1611,1,2171,1,0,0,0
504,"Sarath, Bharat","Rutgers, The State University of New Jersey",752,3,1070,3,0,0,0
1117,"Saravanamuthu, Kala",University of Newcastle Australia,1611,1,2171,1,0,0,0
1921,"Sarkar, Sudipto",McMaster University,1611,1,2171,1,0,0,0
3061,"Saunders, Laura",Practice,1611,1,2171,1,0,0,0
1922,"Sawabe, Norio",Kyoto University,1462,2,0,0,0,0,0
1115,"Sawyers, Roby B.",North Carolina State University,833,4,0,0,0,0,0
1924,"Scandura, Terri A.",University of Miami,2171,1,0,0,0,0,0
304,"Scarbrough, D. Paul",Brock University,2171,1,0,0,0,0,0
2902,"Schadewald, Michael S.",University of Wisconsin-Milwaukee,833,4,0,0,0,0,0
1925,"Schaefer, Scott",University of Utah,1611,1,1462,2,0,0,0
2143,"Schaefer, Thomas F.",University of Notre Dame,1462,2,0,0,0,0,0
276,"Schauer, Paul C.",Bowling Green State University,2171,1,0,0,0,0,0
1927,"Schick, Allen G.",University of Maryland,1070,3,0,0,0,0,0
2568,"Schiff, Andrew D.",Towson University,2171,1,0,0,0,0,0
558,"Schisler, Dan L.",East Carolina University,2171,1,0,0,0,0,0
1928,"Schmee, Josef",Retired or Emeritus,2171,1,0,0,0,0,0
220,"Schmidt, Tom",Not Found,2171,1,0,0,0,0,0
2584,"Schneible, Richard A.",University at Albany – State University of New York,1611,1,2171,1,0,0,0
680,"Schneider, Arnold",Georgia Institute of Technology,833,4,0,0,0,0,0
1929,"Schneider, Linda G.",Not Found,2171,1,0,0,0,0,0
1930,"Schneider, Sandra L.",University of South Florida,2171,1,0,0,0,0,0
1931,"Scholes, Myron S.",Retired or Emeritus,2171,1,0,0,0,0,0
2893,"Schroeder, Roger G.",Retired or Emeritus,1611,1,1070,3,0,0,0
1932,"Schuler, Drue K.",Deceased,2171,1,0,0,0,0,0
1933,"Schulman, Craig T.",Texas A&M University,1611,1,2171,1,0,0,0
221,"Schwartz, Bill N.",Stevens Institute of Technology,2171,1,0,0,0,0,0
265,"Schwartz, Kenneth B.",Boston College,1070,3,0,0,0,0,0
799,"Schwartz, Rachel",University of Illinois at Urbana-Champaign,1047,2,446,7,0,0,0
1934,"Schweiker, William",University of Chicago,1462,2,0,0,0,0,0
2580,"Scofield, Stephen B.",Deceased,1047,2,1462,2,0,0,0
2700,"Scott, William R.",Retired or Emeritus,2171,1,0,0,0,0,0
2729,"Seal, Willie",Loughborough University,1611,1,2171,1,0,0,0
985,"Seaman, Alfred E.",Not Found,2171,1,0,0,0,0,0
3062,"Searcy, DeWayne L.",Auburn University,1611,1,2171,1,0,0,0
2777,"Searfoss, D. Gerlad",Retired or Emeritus,1611,1,2171,1,0,0,0
3064,"Seddon, Peter B.",University of Melbourne,1070,3,0,0,0,0,0
1935,"Sedo, Stanley",University of Michigan,2171,1,0,0,0,0,0
2667,"Sefcik, Stephan E.",University of Washington,667,5,0,0,0,0,0
2144,"Seida, Jim A.",University of Notre Dame,1047,2,543,6,0,0,0
1936,"Selfridge, Mallory",Not Found,2171,1,0,0,0,0,0
1206,"Sellers, Keith F.",University of Denver,2171,1,0,0,0,0,0
223,"Selling, Thomas I.",Practice,1070,3,0,0,0,0,0
426,"Selto, Frank H.",University of Colorado at Boulder,1611,1,372,8,0,0,0
402,"Sen, Pradyot K.",University of Washington,1070,3,0,0,0,0,0
624,"Sengupta, Partha",Not Found,1611,1,1462,2,0,0,0
2750,"Senkow, David W.",University of Regina,2171,1,0,0,0,0,0
2149,"Sennetti, John T.",Nova Southeastern University,1462,2,0,0,0,0,0
