authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
1838,"Ness, George Van",Practice,2610,1,0,0,0,0,0
1839,"Neter, John",Retired or Emeritus,1770,2,0,0,0,0,0
5841,"Newman, Harry A.",Fordham University,1770,2,0,0,0,0,0
3031,"Newman, Mike",University of Manchester,2610,1,0,0,0,0,0
3032,"Newmark, Richard I.",University of Northern Colorado,1864,1,2610,1,0,0,0
197,"Newton, James D",Not Found,2610,1,0,0,0,0,0
6141,"Ng, Chee K.",Fairleigh Dickinson University,2610,1,0,0,0,0,0
3033,"Ng, Joeson Jun-Jin",Practice,1864,1,2610,1,0,0,0
2828,"Ng, Juliana",Australian National University,1233,2,1770,2,0,0,0
2583,"Nichols, Donald R.",Retired or Emeritus,2610,1,0,0,0,0,0
855,"Nichols, Nancy B.",James Madison University,1864,1,1331,3,0,0,0
2140,"Nichols, William D.",University of Notre Dame,2610,1,0,0,0,0,0
1843,"Nicholson, Nigel",London Business School,2610,1,0,0,0,0,0
2428,"Nigrini, Mark J.",West Virginia University,1864,1,1331,3,0,0,0
1844,"Niskala, Mikael",Practice,2610,1,0,0,0,0,0
1845,"Niskanen, Jyrki",University of Eastern Finland,2610,1,0,0,0,0,0
6472,"Niswander, Frederick",East Carolina University,2610,1,0,0,0,0,0
5885,"Nitterhouse, Denise",Retired or Emeritus,2610,1,0,0,0,0,0
2881,"Niu, Flora F.",Wilfrid Laurier University,1864,1,2610,1,0,0,0
365,"Noe, Christopher F.",Retired or Emeritus,1331,3,0,0,0,0,0
198,"Noel, James",Not Found,1770,2,0,0,0,0,0
977,"Nogler, George E.",Retired or Emeritus,2610,1,0,0,0,0,0
753,"Noland, Thomas R.",University of Houston,2610,1,0,0,0,0,0
2663,"Noreen, Eric W.",Retired or Emeritus,804,5,0,0,0,0,0
4347,"Normand, Carol J.",University of Wisconsin-Whitewater,1864,1,2610,1,0,0,0
1848,"Northcott, Deryl",Auckland University of Technology,1864,1,2610,1,0,0,0
199,"Northcut, W. Dana",Practice,2610,1,0,0,0,0,0
2782,"Novack, Garth F.",Not Found,1864,1,1331,3,0,0,0
3250,"Novoselov, Kirill E.",Hong Kong University of Science and Technology,1864,1,2610,1,0,0,0
1846,"Nørreklit, Hanne S. O.",Aarhus University,1864,1,1770,2,0,0,0
5802,"Nugent, Michael",State University of New York at Stony Brook,1864,1,2610,1,0,0,0
4004,"Nurnberg, Hugo",Not Found,1864,1,1331,3,0,0,0
1849,"Nutt, Stacey R.",Practice,2610,1,0,0,0,0,0
347,"O'Brien, John R.",Carnegie Mellon University,1770,2,0,0,0,0,0
2240,"O'Bryan, David",Pittsburg State University,1770,2,0,0,0,0,0
3038,"O'Grady, Winnie",University of Auckland,2610,1,0,0,0,0,0
2613,"O'Hanlon, John F.",Lancaster University,1233,2,1331,3,0,0,0
1586,"O'Hogartaigh, Ciaran",University College Dublin,1864,1,2610,1,0,0,0
2196,"O'Keefe, Terrence B.",Retired or Emeritus,657,6,0,0,0,0,0
3040,"O'Leary, Daniel E.",University of Southern California,1331,3,0,0,0,0,0
1852,"O'Leary, Ted",Deceased,1233,2,657,6,0,0,0
1853,"O'Neil, Cherie J.",Not Found,2610,1,0,0,0,0,0
1168,"Oakes, Leslie S.",University of New Mexico,804,5,0,0,0,0,0
23,"Odaiyappa, Ramasamy",Deceased,2610,1,0,0,0,0,0
3037,"Odom, Marcus D.",University of Louisiana at Lafayette,1864,1,1331,3,0,0,0
3039,"Oh, Wonseok",Korea Advanced Institute of Science and Technology,1864,1,2610,1,0,0,0
6531,"Okeefe, Timothy",University of West Florida,2610,1,0,0,0,0,0
3118,"Olsen, Lori",Not Found,1864,1,2610,1,0,0,0
1854,"Opler, Tim C.",Practice,2610,1,0,0,0,0,0
1855,"Ordelheide, Dieter",Deceased,2610,1,0,0,0,0,0
3171,"Ortega (Diego), Jaime",Universidad Carlos III de Madrid,1864,1,2610,1,0,0,0
4771,"Ortegren, Alan",Retired or Emeritus,2610,1,0,0,0,0,0
1149,"Ortman, Richard",Retired or Emeritus,1864,1,2610,1,0,0,0
2614,"Otley, David T.",Retired or Emeritus,1864,1,657,6,0,0,0
1856,"Outram, Quentin",University of Leeds,2610,1,0,0,0,0,0
1024,"Outslay, Edmund",Michigan State University,2610,1,0,0,0,0,0
1233,"Owhoso, Vincent E.",Northern Kentucky University,1864,1,1770,2,0,0,0
3266,"Ozbilgin, Mehmet",Baruch College-The City University of New York,1864,1,2610,1,0,0,0
6499,"Pabst, Donald F.",Not Found,2610,1,0,0,0,0,0
1858,"Pacheco, Gail",Auckland University of Technology,1864,1,2610,1,0,0,0
2268,"Pae, Jinhan",Korea University,1233,2,1770,2,0,0,0
1113,"Pagach, Donald P.",North Carolina State University,1331,3,0,0,0,0,0
2646,"Page, Michael J.",Retired or Emeritus,2610,1,0,0,0,0,0
201,"Paik, Tae-Young",Sungkyunkwan University,2610,1,0,0,0,0,0
704,"Palepu, Krishna G.",Harvard University,1864,1,454,8,0,0,0
332,"Pallot, June",Deceased,1770,2,0,0,0,0,0
554,"Palmer, Richard J.",Southeast Missouri State University,2610,1,0,0,0,0,0
1860,"Pan, Aixiang",Beijing Technology and Business University,1864,1,2610,1,0,0,0
1861,"Panozzo, Fabrizio",Ca Foscari University of Venice,2610,1,0,0,0,0,0
2453,"Pant, Laurie W.",Retired or Emeritus,1864,1,657,6,0,0,0
3109,"Papadaki, Afroditi",Athens University of Economics and Business,1864,1,2610,1,0,0,0
2743,"Paquette, Suzanne M.",Laval University,1864,1,1770,2,0,0,0
3041,"Paradice, David B.",Auburn University,2610,1,0,0,0,0,0
527,"Park, Jaewan",Dongguk University,2610,1,0,0,0,0,0
203,"Park, Kyungjoo",Not Found,1331,3,0,0,0,0,0
204,"Park, Taewoo",Not Found,2610,1,0,0,0,0,0
2151,"Parkash, Mohinder",Oakland University,1864,1,1331,3,0,0,0
1059,"Parker, James E.",Retired or Emeritus,2610,1,0,0,0,0,0
812,"Parry, Robert W.",Retired or Emeritus,2610,1,0,0,0,0,0
2466,"Pastena, Victor S.",Deceased,804,5,0,0,0,0,0
6393,"Patterson, Denise M.",California State University Fresno,2610,1,0,0,0,0,0
2247,"Patton, James M.",Retired or Emeritus,1770,2,0,0,0,0,0
2184,"Patz, Dennis H.",Not Found,2610,1,0,0,0,0,0
3042,"Paul, Jack W.",Retired or Emeritus,1770,2,0,0,0,0,0
3272,"Pavur, Robert J.",University of North Texas,1864,1,2610,1,0,0,0
3286,"Pawlewicz, Robert",George Mason University,1864,1,2610,1,0,0,0
1114,"Peace, Robert L.",North Carolina State University,2610,1,0,0,0,0,0
708,"Pearson, Thomas C.",University of Hawaii at Manoa,2610,1,0,0,0,0,0
2839,"Pearson, Tim",Georgia Southern University,2610,1,0,0,0,0,0
2747,"Pedwell, Kathryn",Not Found,2610,1,0,0,0,0,0
2834,"Peek, Lucia E.",Retired or Emeritus,2610,1,0,0,0,0,0
61,"Pei, Buck K. W.",Arizona State University,1331,3,0,0,0,0,0
1862,"Peiperl, Maury",Cranfield University,2610,1,0,0,0,0,0
712,"Peles, Yoram C.",Not Found,2610,1,0,0,0,0,0
3043,"Peng, Jacob",Robert Morris University,1864,1,2610,1,0,0,0
1025,"Pentland, Brian T.",Michigan State University,1331,3,0,0,0,0,0
961,"Perera, Sujatha",Not Found,2610,1,0,0,0,0,0
2427,"Persellin, Mark B.",St. Mary`s University,2610,1,0,0,0,0,0
948,"Peters, James M.",Not Found,1331,3,0,0,0,0,0
1864,"Peters, Katharina",Not Found,2610,1,0,0,0,0,0
1866,"Peterson, Craig A.",Western Michigan University,2610,1,0,0,0,0,0
2688,"Petty, Richard",Macquarie University,2610,1,0,0,0,0,0
1867,"Pfaff, Dieter",University of Zurich,2610,1,0,0,0,0,0
6364,"Phelps, Raymond A.",Millsaps College,2610,1,0,0,0,0,0
2250,"Philbrick, Donna R.",Portland State University,657,6,0,0,0,0,0
997,"Philipich, Kirk L.",University of Michigan-Dearborn,1770,2,0,0,0,0,0
1868,"Philipoom, Patrick R.",University of South Carolina,1864,1,2610,1,0,0,0
2339,"Phillips, Fred",University of Saskatchewan,1770,2,0,0,0,0,0
1869,"Picciotto, Sol",Retired or Emeritus,2610,1,0,0,0,0,0
534,"Pierce, Bernard J.",Dublin City University,1770,2,0,0,0,0,0
787,"Pike, Joel E.",University of Northern Iowa,1233,2,1770,2,0,0,0
676,"Pinello, Arianna Spina",Florida Gulf Coast University,1233,2,1770,2,0,0,0
1870,"Plantin, Guillaume",SciencesPo,1864,1,2610,1,0,0,0
2538,"Platt, David E.",University of Texas at Austin,1864,1,2610,1,0,0,0
3902,"Platt, Marjorie B.",Northeastern University,2610,1,0,0,0,0,0
451,"Plesko, George A.",University of Connecticut,1233,2,804,5,0,0,0
33,"Podolsky, Catherine Finger",Saint Mary`s College of California,2610,1,0,0,0,0,0
882,"Poe, C. Douglas",Retired or Emeritus,2610,1,0,0,0,0,0
3045,"Poels, Geert",Ghent University,1864,1,2610,1,0,0,0
1871,"Pollanen, Raili M.",Carleton University,2610,1,0,0,0,0,0
205,"Ponemon, Lawrence A.",Practice,252,11,0,0,0,0,0
1872,"Poole, M.",Practice,2610,1,0,0,0,0,0
406,"Poon, Margaret C. C.",Not Found,2610,1,0,0,0,0,0
3196,"Poon, Martha",Practice,1864,1,2610,1,0,0,0
971,"Porter, Susan L.",University of Virginia,1864,1,804,5,0,0,0
1873,"Porter, Theodore M.","University of California, Los Angeles",2610,1,0,0,0,0,0
3046,"Poston, Robin S.",University of Memphis,2610,1,0,0,0,0,0
466,"Potter, Gordon",Cornell University,454,8,0,0,0,0,0
206,"Pourciau, Susan G.",Practice,1331,3,0,0,0,0,0
418,"Poznanski, Peter J.",Cleveland State University,2610,1,0,0,0,0,0
3194,"Preda, Alex",King`s College London,1233,2,1770,2,0,0,0
1169,"Preston, Alistair M.",University of New Mexico,1233,2,367,9,0,0,0
1874,"Pretes, Michael",University of North Alabama,2610,1,0,0,0,0,0
353,"Previts, Gary John",Case Western Reserve University,1331,3,0,0,0,0,0
1250,"Price, John E.",Retired or Emeritus,1864,1,2610,1,0,0,0
6528,"Pringle, Lynn M.",Retired or Emeritus,2610,1,0,0,0,0,0
1876,"Procassini, Andrew",Deceased,2610,1,0,0,0,0,0
6505,"Purvis, S.E.C.",Not Found,2610,1,0,0,0,0,0
3047,"Pushkin, Ann B.",Retired or Emeritus,2610,1,0,0,0,0,0
1878,"Puxty, Anthony G.",Retired or Emeritus,1770,2,0,0,0,0,0
858,"Pyo, Youngin",Kangwon National University,2610,1,0,0,0,0,0
207,"Qi, Daqing",Cheung Kong Graduate School of Business,1864,1,1770,2,0,0,0
208,"Qiang, Xinrong",Xiamen University,1864,1,2610,1,0,0,0
1880,"Qiu, Travis Hui",Practice,1864,1,2610,1,0,0,0
1881,"Quick, Reiner",Darmstadt University of Technology,2610,1,0,0,0,0,0
5873,"Quigley, Behnaz Z.",Marymount University,2610,1,0,0,0,0,0
2414,"Quilliam, William C.",Retired or Emeritus,2610,1,0,0,0,0,0
2871,"Quirin, Jeffrey J.",Wichita State University,1864,1,1770,2,0,0,0
2934,"Quirmbach, Herman C.",Iowa State University,2610,1,0,0,0,0,0
1882,"Raabe, William A.",Retired or Emeritus,2610,1,0,0,0,0,0
2865,"Radcliffe, Vaughan S.",Western University,1864,1,804,5,0,0,0
6508,"Raghunathan, Bhanu",Not Found,2610,1,0,0,0,0,0
3048,"Ragu-Nathan, Bhanu",Retired or Emeritus,2610,1,0,0,0,0,0
3049,"Ragu-Nathan, T.S.",University of Toledo,2610,1,0,0,0,0,0
2907,"Rai, Atul",Wichita State University,1864,1,2610,1,0,0,0
3096,"Rakovski, Carter",California State University Fullerton,1864,1,2610,1,0,0,0
766,"Ramakrishnan, Ram T. S.",University of Illinois at Chicago,1770,2,0,0,0,0,0
1581,"Ramamoorti, Sridhar",Kennesaw State University,1864,1,2610,1,0,0,0
2141,"Ramanan, Ramachandran",University of Notre Dame,1019,4,0,0,0,0,0
2665,"Ramanathan, Kavasseri V.",Retired or Emeritus,2610,1,0,0,0,0,0
1884,"Ramirez, Carlos",ESSEC Business School,1864,1,1770,2,0,0,0
2776,"Randall, Taylor",University of Utah,1770,2,0,0,0,0,0
517,"Randolph, David W.",Xavier University,1864,1,2610,1,0,0,0
209,"Rangan, Srinivasan",Indian Institute of Management-Bangalore,1864,1,1331,3,0,0,0
2559,"Rankine, Graeme W.",Thunderbird School of Global Management,2610,1,0,0,0,0,0
5818,"Ransom, Charles R.",Not Found,1864,1,2610,1,0,0,0
210,"Rao, Gita R.",Practice,2610,1,0,0,0,0,0
6490,"Rapaccioli, Donna",Fordham University,2610,1,0,0,0,0,0
89,"Rasch, Ronald H.",Retired or Emeritus,1331,3,0,0,0,0,0
1885,"Rasp, John",Stetson University,2610,1,0,0,0,0,0
552,"Rau, Stephen E.",Duquesne University,1770,2,0,0,0,0,0
4358,"Raval, Vasant",Creighton University,2610,1,0,0,0,0,0
3051,"Ray, Amy W.",Not Found,2610,1,0,0,0,0,0
211,"Ray, Manash R.",Practice,1864,1,2610,1,0,0,0
1042,"Rayburn, Judy D.",Retired or Emeritus,1019,4,0,0,0,0,0
2286,"Rebele, James E.",Robert Morris University,2610,1,0,0,0,0,0
401,"Reed, Margaret P.",University of Cincinnati,1864,1,2610,1,0,0,0
6466,"Reed, Sarah A.",Practice,2610,1,0,0,0,0,0
212,"Reeve, James M.",Retired or Emeritus,2610,1,0,0,0,0,0
691,"Reeve, Robert C.",Not Found,1864,1,2610,1,0,0,0
1089,"Regel, Roy W.",Retired or Emeritus,2610,1,0,0,0,0,0
64,"Regier, Philip R.",Arizona State University,1019,4,0,0,0,0,0
1887,"Reichert, Bernhard E.",Drexel University,1864,1,2610,1,0,0,0
1888,"Reidenbach, R. Eric",Not Found,2610,1,0,0,0,0,0
2252,"Reis, Ricardo F.",Universidade Catolica Portuguesa,1864,1,2610,1,0,0,0
2459,"Reiter, Sara Ann",Binghamton University,1331,3,0,0,0,0,0
1890,"Reitsperger, Wolf D.",Retired or Emeritus,1770,2,0,0,0,0,0
1891,"Rendleman, Richard J.",University of North Carolina at Chapel Hill,1770,2,0,0,0,0,0
65,"Reneau, J. Hal",Deceased,1331,3,0,0,0,0,0
257,"Renner, Celia J.",Retired or Emeritus,2610,1,0,0,0,0,0
1892,"Rennie, Richard D.",Not Found,2610,1,0,0,0,0,0
3053,"Reuber, A. Rebecca",University of Toronto,2610,1,0,0,0,0,0
1267,"Revsine, Lawrence",Deceased,1770,2,0,0,0,0,0
5857,"Reynolds‐Moehrle, Jennifer A.",University of Missouri- St. Louis,2610,1,0,0,0,0,0
1893,"Reynolds, Stanley S.",University of Arizona,2610,1,0,0,0,0,0
1894,"Rhee, S. Ghon",University of Hawaii at Manoa,1864,1,2610,1,0,0,0
1895,"Rhie, Jung-Wu",Deceased,1864,1,2610,1,0,0,0
2794,"Rhoades, Shelley C.",Villanova University,1019,4,0,0,0,0,0
1896,"Rhoads, Gary K.",Brigham Young University,2610,1,0,0,0,0,0
1897,"Riccaboni, Angelo",University of Siena,2610,1,0,0,0,0,0
5819,"Rice, John C.",Not Found,1864,1,2610,1,0,0,0
3283,"Richard, Chrystelle",ESSEC Business School,1864,1,2610,1,0,0,0
3474,"Richard, Jacques",Dauphine Universite Paris,1864,1,2610,1,0,0,0
2809,"Richardson, Frederick M.",Retired or Emeritus,1864,1,1019,4,0,0,0
1899,"Richter, Martin",Retired or Emeritus,2610,1,0,0,0,0,0
1698,"Richtermeyer, Sandra B.",University of Massachusetts Lowell,1864,1,2610,1,0,0,0
215,"Ricks, William E.",Practice,1770,2,0,0,0,0,0
2402,"Riffe, Susan",Southern Methodist University,1770,2,0,0,0,0,0
1047,"Rigsby, John T.",Mississippi State University,1331,3,0,0,0,0,0
1900,"Rimbey, James N.",Not Found,2610,1,0,0,0,0,0
746,"Ritsema, Christina M.",Not Found,1864,1,2610,1,0,0,0
5868,"Rivera, Juan M.",Retired or Emeritus,2610,1,0,0,0,0,0
1901,"Roan, Jin-Sheng",National Chung Cheng University,2610,1,0,0,0,0,0
1902,"Roberts, Alan",Not Found,2610,1,0,0,0,0,0
6055,"Roberts, Clare",Retired or Emeritus,2610,1,0,0,0,0,0
1704,"Roberts, Douglas F.",Appalachian State University,1864,1,2610,1,0,0,0
1903,"Roberts, Jennifer",Not Found,2610,1,0,0,0,0,0
3482,"Roberts, John (economics)",Retired or Emeritus,2610,1,0,0,0,0,0
2539,"Robertson, Jack C.",Retired or Emeritus,1770,2,0,0,0,0,0
1906,"Robin, Donald P.",Retired or Emeritus,2610,1,0,0,0,0,0
2415,"Robinson, Dahlia",University of South Florida,646,4,1019,4,0,0,0
6386,"Robinson, Thomas R.",Practice,2610,1,0,0,0,0,0
275,"Rogers, Rodney K.",Bowling Green State University,1864,1,2610,1,0,0,0
1907,"Rogerson, William P.",Northwestern University,2610,1,0,0,0,0,0
6519,"Rogow, Robert B.",Retired or Emeritus,2610,1,0,0,0,0,0
914,"Rohrbach, Kermit J.",Not Found,1019,4,0,0,0,0,0
216,"Rolfe, Robert J.",University of South Carolina,2610,1,0,0,0,0,0
4090,"Romanus, Robin N.",Appalachian State University,1864,1,2610,1,0,0,0
4357,"Romney, Marshall B.",Brigham Young University,2610,1,0,0,0,0,0
1202,"Ronen, Joshua",New York University,1233,2,804,5,0,0,0
1908,"Roodhooft, Filip",Vlerick Business School,915,3,1019,4,0,0,0
3055,"Roohani, Saeed J.",Bryant University,1864,1,2610,1,0,0,0
1909,"Roosenboom, Peter",Erasmus University Rotterdam,1864,1,2610,1,0,0,0
3119,"Roscoe, Philip",University of St Andrews,1864,1,2610,1,0,0,0
1910,"Rose, Nikolas",King`s College London,2610,1,0,0,0,0,0
1911,"Rosenfeld, James",Emory University,2610,1,0,0,0,0,0
411,"Rosett, Joshua G.",Claremont McKenna College,2610,1,0,0,0,0,0
1912,"Roshwalb, Alan",Practice,2610,1,0,0,0,0,0
1913,"Ross, Andrew",Not Found,2610,1,0,0,0,0,0
4354,"Ross, Barbara Waddington",Eastern Michigan University,1770,2,0,0,0,0,0
4203,"Roth, Harold P.",Retired or Emeritus,2610,1,0,0,0,0,0
2279,"Rountree, Brian R.",Rice University,915,3,1331,3,0,0,0
3186,"Rouse, Paul",University of Auckland,1864,1,2610,1,0,0,0
6392,"Rouse, Robert",Retired or Emeritus,2610,1,0,0,0,0,0
2372,"Roussey, Robert S.",Retired or Emeritus,1770,2,0,0,0,0,0
3057,"Rowley, Thomas H.",Not Found,2610,1,0,0,0,0,0
1914,"Rubenstein, Daniel Blake",Retired or Emeritus,2610,1,0,0,0,0,0
1154,"Ruchala, Linda V.",Retired or Emeritus,1770,2,0,0,0,0,0
1188,"Ruddock, Caitlin",Not Found,1864,1,2610,1,0,0,0
1096,"Rudolph, Holly R.",Murray State University,2610,1,0,0,0,0,0
6164,"Rueschhoff, Norlin",Deceased,2610,1,0,0,0,0,0
3058,"Ruf, Bernadette M.",Delaware State University,2610,1,0,0,0,0,0
503,"Ruland, William",Baruch College-The City University of New York,2610,1,0,0,0,0,0
217,"Russell, John D.",Not Found,2610,1,0,0,0,0,0
2590,"Rutledge, Robert W.",Texas State University,1770,2,0,0,0,0,0
2488,"Ryan, David H.",Temple University,2610,1,0,0,0,0,0
3059,"Sabherwal, Rajiv",University of Arkansas,2610,1,0,0,0,0,0
218,"Sabino, Jowell S.",Practice,1864,1,1770,2,0,0,0
3252,"Sadka, Ronnie",Boston College,1864,1,2610,1,0,0,0
1915,"Safieddine, Assem",American University of Beirut,2610,1,0,0,0,0,0
219,"Sahay, Savita A.","Rutgers, The State University of New Jersey",1770,2,0,0,0,0,0
2567,"Said, Amal A.",University of Toledo,1864,1,1770,2,0,0,0
803,"Salamon, Gerald L.",Retired or Emeritus,1233,2,1331,3,0,0,0
1916,"Salas-Fumas, Vicente",Not Found,1864,1,2610,1,0,0,0
2875,"Salatka, William K.",Wilfrid Laurier University,2610,1,0,0,0,0,0
2432,"Saly, P. Jane",Retired or Emeritus,1770,2,0,0,0,0,0
434,"Samelson, Donald P.",Colorado State University,2610,1,0,0,0,0,0
15,"Samson, William D",Deceased,1770,2,0,0,0,0,0
6161,"Samuelson, Richard A.",Retired or Emeritus,2610,1,0,0,0,0,0
2284,"Sanchez, Maria H.",Rider University,1233,2,1770,2,0,0,0
2848,"Sanders, Debra L.",Washington State University,1864,1,1019,4,0,0,0
2869,"Sanders, George",Western Washington University,2610,1,0,0,0,0,0
1918,"Sankar, Mandira Roy",Not Found,1770,2,0,0,0,0,0
1919,"Santos, Joao A. C.",Practice,1864,1,2610,1,0,0,0
3147,"Sapienza, Paola",Northwestern University,1864,1,2610,1,0,0,0
504,"Sarath, Bharat","Rutgers, The State University of New Jersey",1233,2,1331,3,0,0,0
1117,"Saravanamuthu, Kala",University of Newcastle Australia,2610,1,0,0,0,0,0
1921,"Sarkar, Sudipto",McMaster University,1864,1,2610,1,0,0,0
3121,"Sarkis, Joseph",Worcester Polytechnic Institute,1864,1,2610,1,0,0,0
3452,"Saudagaran, Shahrokh M.",University of Washington-Tacoma,1770,2,0,0,0,0,0
3061,"Saunders, Laura",Practice,2610,1,0,0,0,0,0
1922,"Sawabe, Norio",Kyoto University,1770,2,0,0,0,0,0
1115,"Sawyers, Roby B.",North Carolina State University,1019,4,0,0,0,0,0
1924,"Scandura, Terri A.",University of Miami,1770,2,0,0,0,0,0
304,"Scarbrough, D. Paul",Brock University,1770,2,0,0,0,0,0
2902,"Schadewald, Michael S.",University of Wisconsin-Milwaukee,1019,4,0,0,0,0,0
1925,"Schaefer, Scott",University of Utah,1864,1,1770,2,0,0,0
2143,"Schaefer, Thomas F.",University of Notre Dame,1019,4,0,0,0,0,0
2412,"Schafer, Jennifer Kahle",Kennesaw State University,915,3,1331,3,0,0,0
6372,"Schalow, Christine Marie",University of Wisconsin Stevens Points,2610,1,0,0,0,0,0
45,"Schatzberg, Jeffrey W.",University of Arizona,915,3,212,12,0,0,0
276,"Schauer, Paul C.",Bowling Green State University,2610,1,0,0,0,0,0
1926,"Schepanski, Albert",Retired or Emeritus,1864,1,1331,3,0,0,0
1927,"Schick, Allen G.",University of Maryland,1331,3,0,0,0,0,0
4214,"Schiff, Allen I.",Retired or Emeritus,2610,1,0,0,0,0,0
2568,"Schiff, Andrew D.",Towson University,2610,1,0,0,0,0,0
558,"Schisler, Dan L.",East Carolina University,1770,2,0,0,0,0,0
6107,"Schloemer, Paul G.",Ashland University,2610,1,0,0,0,0,0
1928,"Schmee, Josef",Retired or Emeritus,2610,1,0,0,0,0,0
220,"Schmidt, Tom",Not Found,2610,1,0,0,0,0,0
2584,"Schneible, Richard A.",University at Albany – State University of New York,2610,1,0,0,0,0,0
680,"Schneider, Arnold",Georgia Institute of Technology,1019,4,0,0,0,0,0
1929,"Schneider, Linda G.",Not Found,2610,1,0,0,0,0,0
1930,"Schneider, Sandra L.",University of South Florida,2610,1,0,0,0,0,0
2303,"Schoderbek, Michael P.","Rutgers, The State University of New Jersey",1864,1,1331,3,0,0,0
1931,"Scholes, Myron S.",Retired or Emeritus,2610,1,0,0,0,0,0
2156,"Schroeder, Douglas A.",The Ohio State University,915,3,561,7,0,0,0
6479,"Schroeder, Nicholas",University of Toledo,1770,2,0,0,0,0,0
2893,"Schroeder, Roger G.",Retired or Emeritus,1331,3,0,0,0,0,0
1932,"Schuler, Drue K.",Deceased,2610,1,0,0,0,0,0
1933,"Schulman, Craig T.",Texas A&M University,2610,1,0,0,0,0,0
221,"Schwartz, Bill N.",Swiss Business School,1770,2,0,0,0,0,0
799,"Schwartz, Rachel",University of Illinois at Urbana-Champaign,1864,1,561,7,0,0,0
4643,"Schwarzbach, Henry R.",University of Rhode Island,2610,1,0,0,0,0,0
3618,"Schwarzkopf, David L.",Bentley University,1864,1,2610,1,0,0,0
1934,"Schweiker, William",University of Chicago,1770,2,0,0,0,0,0
2580,"Scofield, Stephen B.",Deceased,1233,2,1770,2,0,0,0
2700,"Scott, William R.",Retired or Emeritus,2610,1,0,0,0,0,0
2729,"Seal, Willie",Loughborough University,1864,1,2610,1,0,0,0
985,"Seaman, Alfred E.",Practice,2610,1,0,0,0,0,0
5890,"Seaman, Samuel L.",Pepperdine University,2610,1,0,0,0,0,0
3062,"Searcy, DeWayne L.",Practice,1864,1,2610,1,0,0,0
2777,"Searfoss, D. Gerlad",Retired or Emeritus,1864,1,2610,1,0,0,0
3063,"Sedbrook, Tod",Retired or Emeritus,1864,1,2610,1,0,0,0
3064,"Seddon, Peter B.",University of Melbourne,1331,3,0,0,0,0,0
1935,"Sedo, Stanley",University of Michigan,2610,1,0,0,0,0,0
2667,"Sefcik, Stephan E.",University of Washington,804,5,0,0,0,0,0
2144,"Seida, Jim A.",University of Notre Dame,1233,2,657,6,0,0,0
1936,"Selfridge, Mallory",Not Found,2610,1,0,0,0,0,0
1206,"Sellers, Keith F.",University of Denver,1770,2,0,0,0,0,0
223,"Selling, Thomas I.",Practice,1019,4,0,0,0,0,0
402,"Sen, Pradyot K.",University of Washington at Bothell,1331,3,0,0,0,0,0
2750,"Senkow, David W.",University of Regina,2610,1,0,0,0,0,0
2149,"Sennetti, John T.",Nova Southeastern University,1770,2,0,0,0,0,0
415,"Seol, Inshik",Clark University,1864,1,1770,2,0,0,0
453,"Seow, Gim S.",University of Washington-Tacoma,1233,2,1019,4,0,0,0
6200,"Sevalstad, Suzzanne",Retired or Emeritus,2610,1,0,0,0,0,0
677,"Sevcik, Galen R.",Georgia State University,1233,2,561,7,0,0,0
2145,"Shackell, Margaret B.",Cornell University,1233,2,1770,2,0,0,0
2736,"Shackleton, Ken",Retired or Emeritus,2610,1,0,0,0,0,0
2308,"Shafer, Glenn R.","Rutgers, The State University of New Jersey",1770,2,0,0,0,0,0
915,"Shafer, William E.",Lingnan University,1864,1,1019,4,0,0,0
1938,"Shah, Atul K.",Practice,2610,1,0,0,0,0,0
1939,"Shahrur, Husayn",Not Found,1864,1,2610,1,0,0,0
515,"Shank, John K.",Deceased,2610,1,0,0,0,0,0
1879,"Shank, Matthew D.",Loyola Marymount University,1770,2,0,0,0,0,0
1940,"Shanken, Jay",Emory University,2610,1,0,0,0,0,0
1941,"Shanteau, James",Kansas State University,1864,1,2610,1,0,0,0
2433,"Shapiro, Brian P.",University of St. Thomas,915,3,561,7,0,0,0
1942,"Sharbatoghlie, Ahmad",Not Found,2610,1,0,0,0,0,0
3477,"Sharma, Arun K.",Not Found,1864,1,2610,1,0,0,0
2867,"Sharp, David J.",Western University,1864,1,1331,3,0,0,0
2505,"Shaub, Michael K.",Texas A&M University,1331,3,0,0,0,0,0
1943,"Shaw, Karyll N.",Retired or Emeritus,2610,1,0,0,0,0,0
2572,"Shaw, Pamela Erickson",Not Found,1331,3,0,0,0,0,0
3258,"Shea, Vincent J.",St. John`s University,1864,1,2610,1,0,0,0
2270,"Shearer, Teri L.",Queen's University,1864,1,1019,4,0,0,0
2506,"Shearon, Winston T.",Retired or Emeritus,1770,2,0,0,0,0,0
986,"Shehata, Mohamed",McMaster University,804,5,0,0,0,0,0
523,"Shelton, Sandra Waller",DePaul University,1770,2,0,0,0,0,0
3065,"Sherer, Susan A.",Lehigh University,2610,1,0,0,0,0,0
2393,"Shields, J. F.",Not Found,2610,1,0,0,0,0,0
1944,"Shin, Hyun Song",Practice,1233,2,1770,2,0,0,0
1945,"Shiptsova, Rimma",Practice,2610,1,0,0,0,0,0
1946,"Shivdasani, Anil",University of North Carolina at Chapel Hill,2610,1,0,0,0,0,0
1155,"Shoemaker, Paul A.",University of Nebraska-Lincoln,1864,1,2610,1,0,0,0
